equity,timestamp_ms
1000.0000,59999
1000.0000,119999
1000.0000,179999
1000.0000,239999
1000.0000,299999
999.97999041948964,359999
999.982693318304738,419999
999.961866764726438,479999
999.933645385473938,539999
999.971288364847410,599999
999.955309458748545,659999
999.795530036748545,719999
999.7149094763489446003996004,779999
999.6086269744468466983016983,839999
999.5434416627085849600399600,899999
999.4687088653958976473526473,959999
999.4297519951821114335664335,1019999
999.4041369761821114335664335,1079999
999.3860603401821114335664335,1139999
999.3929890721821114335664335,1199999
999.4140365471821114335664335,1259999
999.4313099921821114335664335,1319999
999.4416083593837114335664335,1379999
999.4757592707466074335664335,1439999
999.5359889499723474335664335,1499999
999.5625672092749374335664335,1559999
999.5323580464454454335664335,1619999
999.4843515373324854335664335,1679999
999.3857340009422894335664335,1739999
999.4499896809422894335664335,1799999
999.3491745706206111118881118,1859999
999.2997094626345971258741258,1919999
999.1258213027544772457542457,1979999
998.9349144943668648581418581,2039999
998.7952251982829487742257742,2099999
998.6995203764737579650349650,2159999
998.6476548175506810419580419,2219999
998.6492972235506810419580419,2279999
998.6571770815506810419580419,2339999
998.6750036455506810419580419,2399999
998.6855224255506810419580419,2459999
998.7080732135506810419580419,2519999
998.7185089505506810419580419,2579999
998.7235561195506810419580419,2639999
998.7278374475506810419580419,2699999
998.7534792805506810419580419,2759999
998.7526765315506810419580419,2819999
998.7409859225506810419580419,2879999
998.7340195375506810419580419,2939999
998.7089220975506810419580419,2999999
998.7032290385506810419580419,3059999
998.6986985815506810419580419,3119999
998.6798570475506810419580419,3179999
998.6769597695506810419580419,3239999
998.6537815455506810419580419,3299999
998.6527942565506810419580419,3359999
998.6434473055506810419580419,3419999
998.6626025575506810419580419,3479999
998.6826159205506810419580419,3539999
998.6979973295506810419580419,3599999
998.7008484725506810419580419,3659999
998.7274683675506810419580419,3719999
998.7616728565506810419580419,3779999
998.7741662145506810419580419,3839999
998.7765006455506810419580419,3899999
998.7962648795506810419580419,3959999
998.8011736435506810419580419,4019999
998.7996973235506810419580419,4079999
998.7953144985506810419580419,4139999
998.7877391315506810419580419,4199999
998.7836331165506810419580419,4259999
998.7782814565506810419580419,4319999
998.7475094115506810419580419,4379999
998.7431358135506810419580419,4439999
998.7499637935506810419580419,4499999
998.7488934615506810419580419,4559999
998.7685746525506810419580419,4619999
998.7933122395506810419580419,4679999
998.8196276435506810419580419,4739999
998.8316781055506810419580419,4799999
998.8439776965506810419580419,4859999
998.8770103565506810419580419,4919999
998.8961840625506810419580419,4979999
998.9216505825506810419580419,5039999
998.9279341695506810419580419,5099999
998.9162066525506810419580419,5159999
998.8975588855506810419580419,5219999
998.8859605465506810419580419,5279999
998.8701085605506810419580419,5339999
998.8521343645506810419580419,5399999
998.8411173265506810419580419,5459999
998.8318257375506810419580419,5519999
998.8217406265506810419580419,5579999
998.8199413615506810419580419,5639999
998.8175423415506810419580419,5699999
998.8350920955506810419580419,5759999
998.8482590245506810419580419,5819999
998.8523281315506810419580419,5879999
998.8573937545506810419580419,5939999
998.8833216245506810419580419,5999999
998.8909338995506810419580419,6059999
998.8948646015506810419580419,6119999
998.8962947865506810419580419,6179999
998.9003823475506810419580419,6239999
998.8869201545506810419580419,6299999
998.8728858875506810419580419,6359999
998.8660486805506810419580419,6419999
998.8458969125506810419580419,6479999
998.8298788405506810419580419,6539999
998.8261142245506810419580419,6599999
998.7955544005506810419580419,6659999
998.7917528765506810419580419,6719999
998.7819076675506810419580419,6779999
998.7732342875506810419580419,6839999
998.7815939495506810419580419,6899999
998.7789273465506810419580419,6959999
998.7814463175506810419580419,7019999
998.8110280795506810419580419,7079999
998.8168964515506810419580419,7139999
998.8302756015506810419580419,7199999
