equity,timestamp_ms
1000.0000,59999
1000.0000,119999
1000.0000,179999
1000.0000,239999
1000.0000,299999
1000.0000,359999
1000.0000,419999
1000.0000,479999
1000.0000,539999
1000.0000,599999
999.979990232620252,659999
999.971754614620252,719999
999.966041821545191,779999
999.968107106359593,839999
1000.003961223203796,899999
1000.026531004538040,959999
1000.086955047624648,1019999
1000.030080816087894,1079999
999.973300118504006,1139999
1000.056489362345741,1199999
1000.215062824286356,1259999
1000.286638408515142,1319999
1000.457272488189699,1379999
1000.560810140935859,1439999
1000.656832557912019,1499999
1000.568522847221449,1559999
1000.341760451221449,1619999
1000.152916191221449,1679999
999.9373755312014689800199800,1739999
1000.094787080659011437562438,1799999
1000.078173927164505943056943,1859999
1000.206162711164505943056943,1919999
1000.106974391164505943056943,1979999
999.9088367591645059430569430,2039999
999.7173686011445259230769230,2099999
999.5442353188448256233766233,2159999
999.4170987558937766723276722,2219999
999.3994494027609095394605393,2279999
999.3737355097978725764235763,2339999
999.3722170478108595894105893,2399999
999.2831179340965738751248750,2459999
999.2678581920965738751248750,2519999
999.1760512100965738751248750,2579999
999.0563094560965738751248750,2639999
998.9458130180965738751248750,2699999
998.9746922040965738751248750,2759999
998.8937211300965738751248750,2819999
998.7915255940965738751248750,2879999
998.7531028560965738751248750,2939999
998.6523487940965738751248750,2999999
998.6847571060965738751248750,3059999
998.7424657720965738751248750,3119999
998.7309339800965738751248750,3179999
998.8013176760965738751248750,3239999
998.7474363720965738751248750,3299999
998.7892888240965738751248750,3359999
998.7563834520965738751248750,3419999
998.8451583680965738751248750,3479999
998.9084838120965738751248750,3539999
998.9223020800965738751248750,3599999
998.8527136800965738751248750,3659999
998.9060482180965738751248750,3719999
999.0068519860965738751248750,3779999
999.0087905200965738751248750,3839999
998.9837884020965738751248750,3899999
999.0875248240965738751248750,3959999
999.1494087940965738751248750,4019999
999.2146230660965738751248750,4079999
999.2974332620965738751248750,4139999
999.3882461240965738751248750,4199999
999.5123123000965738751248750,4259999
999.6320043480965738751248750,4319999
999.6045666360965738751248750,4379999
999.6978647980965738751248750,4439999
999.8208871480965738751248750,4499999
999.8648769580965738751248750,4559999
999.9821831180965738751248750,4619999
1000.090144550096573875124875,4679999
1000.175837694096573875124875,4739999
1000.162765016096573875124875,4799999
